"LTER_site","local_site","year","plot","point","x","y","hit_orig","USDA_code","USDA_name","hit_corr"
"NWT","sad_grid",1989,8,759,85,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,760,95,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,761,5,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,8,763,25,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,766,55,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,768,75,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,769,85,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,770,95,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,8,772,15,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,773,25,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,774,35,75,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,8,775,45,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,781,5,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,782,15,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,783,25,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,784,35,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,788,75,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,792,15,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,793,25,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,794,35,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,796,55,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,798,75,95,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,8,799,85,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,8,800,95,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,9,802,15,5,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,803,25,5,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,804,35,5,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,807,65,5,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,808,75,5,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,809,85,5,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,811,5,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,812,15,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,813,25,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,814,35,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,815,45,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,817,65,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,818,75,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,9,819,85,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,820,95,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,821,5,25,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,822,15,25,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,823,25,25,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,824,35,25,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,825,45,25,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,826,55,25,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,827,65,25,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,828,75,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,9,829,85,25,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,833,25,35,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,834,35,35,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,835,45,35,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,838,75,35,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,839,85,35,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,840,95,35,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,842,15,45,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,843,25,45,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,844,35,45,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,846,55,45,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,847,65,45,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,848,75,45,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,849,85,45,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,850,95,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,9,851,5,55,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,852,15,55,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,853,25,55,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,854,35,55,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,855,45,55,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,856,55,55,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,859,85,55,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,860,95,55,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,863,25,65,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,864,35,65,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,865,45,65,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,868,75,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,9,869,85,65,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,871,5,75,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,873,25,75,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,874,35,75,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,875,45,75,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,876,55,75,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,877,65,75,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,878,75,75,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,882,15,85,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,883,25,85,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,885,45,85,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,887,65,85,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,890,95,85,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,9,899,85,95,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,10,954,35,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,10,958,75,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,10,963,25,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,10,975,45,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,10,992,15,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,10,994,35,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,10,995,45,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,12,1202,15,5,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,12,1208,75,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,12,1209,85,5,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,12,1218,75,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,12,1222,15,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,12,1228,75,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,12,1267,65,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,12,1277,65,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1402,15,5,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,14,1406,55,5,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1415,45,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1423,25,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1428,75,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1432,15,35,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1440,95,35,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1442,15,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1449,85,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1453,25,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1456,55,55,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1471,5,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,14,1472,15,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1503,25,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1504,35,5,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1506,55,5,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1515,45,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1517,65,15,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1518,75,15,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1520,95,15,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1523,25,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1524,35,25,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1525,45,25,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1527,65,25,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1530,95,25,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1534,35,35,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1536,55,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1537,65,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1542,15,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1543,25,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1546,55,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1547,65,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1548,75,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1552,15,55,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1553,25,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1556,55,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1557,65,55,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1558,75,55,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1559,85,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1562,15,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1563,25,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1565,45,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1566,55,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1567,65,65,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1571,5,75,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1578,75,75,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1579,85,75,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1580,95,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1581,5,85,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1587,65,85,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1589,85,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1590,95,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,15,1591,5,95,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1592,15,95,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1595,45,95,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,15,1600,95,95,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1605,45,5,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1612,15,15,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1613,25,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1614,35,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1616,55,15,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1620,95,15,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1621,5,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1623,25,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1624,35,25,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1632,15,35,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1634,35,35,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1635,45,35,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1640,95,35,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1641,5,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1642,15,45,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1645,45,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1647,65,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1649,85,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1651,5,55,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,16,1653,25,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,16,1655,45,55,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1702,15,5,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1703,25,5,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1706,55,5,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1713,25,15,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1714,35,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1715,45,15,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1721,5,25,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1723,25,25,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1725,45,25,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1729,85,25,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1732,15,35,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1734,35,35,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1736,55,35,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1737,65,35,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1739,85,35,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1741,5,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1742,15,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1743,25,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1745,45,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1747,65,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1748,75,45,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1749,85,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1750,95,45,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1755,45,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1756,55,55,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1757,65,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1758,75,55,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1761,5,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1762,15,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1763,25,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1764,35,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1765,45,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1766,55,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1767,65,65,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1768,75,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1769,85,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1770,95,65,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1771,5,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1773,25,75,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1774,35,75,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1776,55,75,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1777,65,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1780,95,75,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1781,5,85,"top","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1783,25,85,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1785,45,85,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1787,65,85,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1788,75,85,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1791,5,95,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1794,35,95,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1795,45,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1796,55,95,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,17,1797,65,95,"bottom","DECE","Deschampsia cespitosa","top"
"NWT","sad_grid",1989,17,1799,85,95,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,18,1802,15,5,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,18,1804,35,5,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,18,1807,65,5,"top","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,18,1809,85,5,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,18,1811,5,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,18,1812,15,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,18,1813,25,15,"top","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,18,1814,35,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,18,1815,45,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,18,1816,55,15,"bottom","GEROT","Geum rossii var. turbinatum","top"
"NWT","sad_grid",1989,18,1819,85,15,"bottom","KOMY","Kobresia myosuroides","top"
"NWT","sad_grid",1989,18,1820,95,15,"bottom","KOMY","Kobresia myosuroides","top"
